source_id,doi,year,corresponding,all_authors
SCOPUS_ID:84991716195,10.1016/j.canrad.2016.07.013,2016,,Hannoun Lévi J.M.
SCOPUS_ID:84992060978,10.1080/17458927.2016.1195112,2016,,Puig N.
SCOPUS_ID:84992083459,10.1016/j.jvs.2016.07.126,2017,,Khodja R.H.
SCOPUS_ID:84992121956,10.1109/TGRS.2016.2612821,2017,,Tarabalka Y.|Maggiori E.|Alliez P.
SCOPUS_ID:84992343769,10.1007/s11695-016-2424-5,2017,,Martini F.|Amor I.B.|Petrucciani N.|Debs T.|Gugenheim J.
SCOPUS_ID:84992458905,10.1007/978-3-319-47443-4_13,2016,,Michel C.|Rueher M.|Collavizza H.
SCOPUS_ID:84992488106,10.1016/j.jchirv.2016.07.001,2016,,Massalou D.
SCOPUS_ID:84992710879,10.1007/978-3-319-47151-8_7,2016,,Ressouche A.|De Maria E.|Gaffé D.|Grammont F.|Muzy A.
SCOPUS_ID:84992743762,10.1016/j.compeleceng.2016.10.010,2016,,Rey G.
SCOPUS_ID:84992754470,10.1088/1751-8113/49/45/451002,2016,Frisch U.|UCA (affiliation),Frisch U.
SCOPUS_ID:84994048556,10.1016/j.forsciint.2016.09.018,2016,Nogueira L.|UCA (affiliation),Nogueira L.|Rallon C.|Quatrehomme G.|Alunni V.
SCOPUS_ID:84994164662,10.1016/j.urolonc.2016.05.013,2016,,Mbeutcha A.
SCOPUS_ID:84994351465,10.1007/s13365-016-0490-z,2017,,Laffon M.|Vassallo M.|Harvey-Langton A.|Joly H.|Fabre R.|Pradier C.|Dellamonica P.|Lebrun-Frenay C.|DeSalvador F.|Dunais B.|Ticchioni M.|Cottalorda J.|Durant J.
SCOPUS_ID:84994361310,10.1016/j.cpa.2016.07.001,2017,Masquefa B.|UCA (affiliation),Masquefa B.
SCOPUS_ID:84994403153,10.1109/TSP.2016.2601282,2016,,Ferrari A.|Ferrari A.|Nassif R.|Nassif R.|Richard C.|Richard C.
SCOPUS_ID:84994415964,10.1016/j.ymeth.2016.09.009,2017,,Descombes X.
SCOPUS_ID:84994491871,10.1088/1538-3873/128/970/121001,2016,,Martinache F.
SCOPUS_ID:84994504718,10.5301/ejo.5000839,2016,,Baillif S.
SCOPUS_ID:84994515509,10.3847/0004-637X/831/2/178,2016,,Enderli M.|Kovacevic M.|Aimuratov Y.|Ruffini R.
SCOPUS_ID:84994526177,10.1007/978-3-319-47602-5_2,2016,,Cabrio E.
SCOPUS_ID:84994541244,10.1088/1538-3873/128/970/124404,2016,,Martinache F.
SCOPUS_ID:84994578348,10.1103/PhysRevD.94.104011,2016,,Stahl C.
SCOPUS_ID:84994608039,10.2217/epi-2016-0061,2016,,Michiels J.F.|Chevallier D.|Siddeek B.|Paul-Bellon R.|Benahmed M.|Lakhdari N.|Inoubli L.|Repetto E.|Mauduit C.|Trabucchi M.
SCOPUS_ID:84994618244,10.1177/1352458516667568,2016,,Lebrun-Frenay C.
SCOPUS_ID:84994627673,10.1002/ecy.1558,2016,,Viguier C.
SCOPUS_ID:84994663287,10.3917/spub.163.0299,2016,,Khouri P.|Lundgren P.T.|Detanne S.|Pradier C.
SCOPUS_ID:84994700568,10.3354/meps11916,2016,,Ventura P.|Barnay-Verdier S.|Furla P.|Merle P.L.|Zamoum T.
SCOPUS_ID:84994700835,10.1039/c6ta07639d,2016,,Szczepanski C.R.|Darmanin T.|Godeau G.|M'Jid I.|Guittard F.
SCOPUS_ID:84994718831,10.1016/S0140-6736(16)32128-6,2016,,Gonzalez J.F.|Bornard L.|Valli F.|Levraut J.|Carles M.
SCOPUS_ID:84994719684,10.1371/journal.pone.0165774,2016,,Dellamonica P.
SCOPUS_ID:84994748519,10.1016/j.clnu.2016.09.004,2017,,Schneider S.M.
SCOPUS_ID:84994783012,10.1093/mollus/eyw019,2016,Sromek L.|UCA (affiliation),Sromek L.|Furla P.|Forcioli D.
SCOPUS_ID:84994802318,10.1053/j.ajkd.2016.05.013,2016,,Esnault V.L.M.
SCOPUS_ID:84994825975,10.1093/mnras/stv2445,2016,,Tanga P.
SCOPUS_ID:84994885283,10.1016/S1878-6480(16)30546-8,2016,,Moceri P.
SCOPUS_ID:84994893886,10.1007/978-3-319-47413-7_1,2016,,Altman E.
SCOPUS_ID:84995494408,10.3748/wjg.v22.i41.9104,2016,,Boyer J.|Piche T.|Tulic M.K.
SCOPUS_ID:84995505955,10.1093/cid/ciw379,2016,,Rosenthal E.
SCOPUS_ID:84995513663,10.7712/100016.2255.5821,2016,,Désidéri J.A.
SCOPUS_ID:84995578443,10.3934/dcdss.2016085,2016,Zheng J.|UCA (affiliation),Zheng J.
SCOPUS_ID:84995768032,10.1016/j.biochi.2016.10.016,2017,,Christen R.|Pey A.|Furla P.|Merle P.L.|Zamoum T.
SCOPUS_ID:84995810930,10.1111/pce.12825,2016,,Furla P.
SCOPUS_ID:84995873368,10.1016/j.clcc.2016.08.003,2017,Doyen J.|UCA (affiliation),Doyen J.
SCOPUS_ID:84995931572,10.1097/MD.0000000000005212,2016,,Thariat J.
SCOPUS_ID:84995944911,10.1038/srep37436,2016,,Dunys J.|Checler F.|Bauer C.|Gerakis Y.
SCOPUS_ID:84996476070,10.1287/ORSC.2016.1070,2016,,Lazaric N.
SCOPUS_ID:84996478437,10.1186/s10194-016-0696-8,2016,,Lanteri-Minet M.
SCOPUS_ID:84996508766,10.1016/j.accpm.2016.01.007,2017,,Lanteri-Minet M.
SCOPUS_ID:84996598511,10.1017/S1053837216000262,2016,,Garrouste P.|Festré A.
SCOPUS_ID:84997047884,10.1038/ncomms13505,2016,Colombani J.|UCA (affiliation),Colombani J.|Andersen D.S.|Boone E.|Leópold P.
SCOPUS_ID:84997207621,10.1007/978-3-319-49004-5_48,2016,,Villata S.
SCOPUS_ID:84997208454,10.1016/j.kint.2016.07.016,2016,,Schedl A.
SCOPUS_ID:84997428862,10.1214/15-AIHP695,2016,,Patras F.
SCOPUS_ID:84997522582,10.1016/j.qref.2016.06.012,2017,,Schwienbacher A.
SCOPUS_ID:84997605157,10.1016/j.proeng.2016.07.412,2016,Gourbesville P.|UCA (affiliation),Gourbesville P.
SCOPUS_ID:84997606169,10.1016/j.jlumin.2016.11.051,2017,,Kahouli A.
SCOPUS_ID:84997703759,10.1016/j.ememar.2016.08.007,2016,Schwienbacher A.|UCA (affiliation),Schwienbacher A.
SCOPUS_ID:84997782910,10.1016/j.proeng.2016.07.512,2016,,Du M.|Ma Q.|Zavattero E.|Gourbesville P.
SCOPUS_ID:84997787371,10.1016/j.proeng.2016.07.410,2016,Ler L.G.|UCA (affiliation),Ler L.G.
SCOPUS_ID:84997795511,10.1016/j.proeng.2016.07.549,2016,,Du M.|Ma Q.|Zavattero E.|Gourbesville P.|Delestre O.
SCOPUS_ID:84997821050,10.1016/j.proeng.2016.07.453,2016,Morgan A.|UCA (affiliation),Morgan A.|Philippe G.|Olivier D.
SCOPUS_ID:84997822213,10.1016/j.proeng.2016.07.558,2016,,Du M.|Ma Q.|Zavattero E.|Gourbesville P.
SCOPUS_ID:84997831526,10.1016/j.proeng.2016.07.487,2016,Du M.|UCA (affiliation),Du M.|Ma Q.|Zavattero E.|Gourbesville P.|Delestre O.
SCOPUS_ID:84997848466,10.1088/0741-3335/58/12/123001,2016,,Bourguignon S.|Bourguignon S.
SCOPUS_ID:84998537752,10.1051/0004-6361/201628714,2016,,Fienga A.|Mignard F.
SCOPUS_ID:84998794994,10.1051/0004-6361/201628643,2016,,Fienga A.|Mignard F.|Tanga P.
SCOPUS_ID:84998816216,10.1016/j.algal.2016.11.001,2017,Béchet Q.|UCA (affiliation),Béchet Q.|Moussion P.|Bernard O.
SCOPUS_ID:84998827914,10.1145/2993600.2993607,2016,Bielova N.|UCA (affiliation),Bielova N.
SCOPUS_ID:84998850051,10.1109/DSD.2016.43,2016,,Pegatoquet A.|Le T.N.
SCOPUS_ID:84998981015,10.1515/texmat-2016-0009,2016,Liénard-Yeterian M.|UCA (affiliation),Liénard-Yeterian M.
SCOPUS_ID:84999028719,10.1051/0004-6361/201629534,2016,Mignard F.|Observatoire de la Côte d'Azur,Mignard F.|Mignard F.
SCOPUS_ID:85000631134,10.1088/0951-7715/29/2/692,2016,,Zheng J.
SCOPUS_ID:85001022204,10.1007/s11604-016-0604-9,2017,,Thariat J.
SCOPUS_ID:85001084902,10.1684/hpg.2016.1338,2016,Vanbiervliet G.|UCA (affiliation),Vanbiervliet G.
SCOPUS_ID:85001907606,10.1117/12.2231811,2016,,Lai O.
SCOPUS_ID:85001932779,10.1117/12.2234294,2016,,Martinache F.
SCOPUS_ID:85001950399,10.1103/PhysRevD.94.123004,2016,,Gómez L.G.
SCOPUS_ID:85001975377,10.1097/SLA.0000000000002090,2018,,Petrucciani N.|Debs T.|Gugenheim J.
SCOPUS_ID:85001975636,10.1117/12.2233208,2016,,Lai O.
SCOPUS_ID:85002252357,10.1016/j.pan.2016.09.004,2016,Petrucciani N.|UCA (affiliation),Petrucciani N.|Debs T.|Gugenheim J.
SCOPUS_ID:85002342332,10.1117/12.2234094,2016,,Martinache F.
SCOPUS_ID:85002625101,10.1002/14651858.CD004623.pub3,2016,Muller-Bolla M.|UCA (affiliation),Muller-Bolla M.
SCOPUS_ID:85002648647,10.21037/tau.2016.09.07,2016,,Mbeutcha A.
SCOPUS_ID:85002997746,10.1684/abc.2016.1162,2016,,Breuil V.
SCOPUS_ID:85003554414,10.1016/j.otsr.2016.09.015,2016,,d'Ollone T.|Boileau P.
SCOPUS_ID:85003583685,10.1109/TMI.2016.2589760,2016,,Le M.|Cordier N.|Delingette H.|Ayache N.
SCOPUS_ID:85003848851,10.3847/0004-637X/832/2/136,2016,,Oliveira F.G.|Kovacevic M.|Ruffini R.
SCOPUS_ID:85004088982,10.1097/MPG.0000000000001349,2016,,Schneider S.M.
SCOPUS_ID:85005917707,10.1016/j.amjsurg.2016.03.008,2017,,Massalou D.|Duranton-Tanneur V.|Pedeutour F.|Chevallier A.
SCOPUS_ID:85005949136,10.1109/CAMA.2015.7428121,2016,,Pichot C.|Zhao Z.|Dedeban C.
SCOPUS_ID:85006004110,10.1109/EUSIPCO.2016.7760501,2016,,Flamary R.|El Khalil Harrane I.|Richard C.
SCOPUS_ID:85006021720,10.1016/j.jbiomech.2016.10.023,2016,Massalou D.|UCA (affiliation),Massalou D.|Foti P.|Baqué P.
SCOPUS_ID:85006064688,10.1016/j.rcot.2016.10.104,2016,,d'Ollone T.|Boileau P.
SCOPUS_ID:85006085674,10.1002/2016JB013382,2016,,Nocquet J.M.|Nocquet J.M.
SCOPUS_ID:85006380835,10.1016/j.media.2016.12.001,2017,Pizzolato M.|UCA (affiliation),Pizzolato M.|Deriche R.
SCOPUS_ID:85006507469,10.1007/s11695-016-2493-5,2017,,Fénichel P.|Panaïa-Ferrari P.|Bayer P.|Staccini P.|Raffort J.|Lareyre F.|Chinetti G.
SCOPUS_ID:85006632167,10.1016/j.anihpc.2016.05.004,2017,,Zheng J.
SCOPUS_ID:85006721272,10.1016/j.trsl.2016.10.004,2017,,le Maire L.|Bradoni S.
SCOPUS_ID:85006822974,10.1016/j.forsciint.2016.10.020,2017,,Nogueira L.|Radoman I.|Quatrehomme G.|Alunni V.
SCOPUS_ID:85006844258,10.1117/12.2232283,2016,,Matter A.|Matter A.|Allouche F.|Allouche F.|Petrov R.|Petrov R.|Meilland A.|Meilland A.|Millour F.|Millour F.|Guitton F.|Guitton F.|Soulain A.|Soulain A.|Lopez B.|Lopez B.|Cruzalèbes P.|Cruzalèbes P.|Berio P.|Berio P.|Lagarde S.|Lagarde S.|Robbe-Dubois S.|Robbe-Dubois S.
SCOPUS_ID:85006847126,10.1117/12.2231067,2016,,Matter A.|Matter A.
SCOPUS_ID:85006853522,10.1117/12.2234434,2016,,Nunez P.D.|Bondoux E.|Dali-Ali W.|Surya A.|Riaud P.|Lacamp B.|Pijoan J.|Garnero P.|Roussel M.|Croix R.|Houllier T.|Rondi A.|Prudhomme R.|Maillot J.|Mourard D.|Vernet D.|Bresson Y.
SCOPUS_ID:85006857975,10.1117/12.2232369,2016,,Millour F.|Berio P.
SCOPUS_ID:85006868248,10.1016/j.ejca.2016.11.007,2017,,Benezery K.|Doyen J.|Château Y.|Evesque L.|Gal J.|François E.|Frin A.C.|Marcié S.|Benizri E.|Gugenheim J.|Gérard J.P.
SCOPUS_ID:85006868362,10.1117/12.2233350,2016,,Allouche F.|Antonelli P.
SCOPUS_ID:85006922997,10.1117/12.2233311,2016,,Petrov R.
SCOPUS_ID:85006927640,10.1117/12.2233108,2016,,Mourard D.
SCOPUS_ID:85006940219,10.1117/12.2233926,2016,,Petrov R.|Petrov R.
SCOPUS_ID:85006959933,10.1117/12.2233381,2016,,Vannier M.
SCOPUS_ID:85007189007,10.1117/12.2234299,2016,,Martinache F.
SCOPUS_ID:85007197701,10.1016/j.ijpe.2016.09.008,2017,Brusset X.|UCA (affiliation),Brusset X.
SCOPUS_ID:85007211490,10.1097/CCO.0000000000000343,2017,Hofman P.|UCA (affiliation),Hofman P.
SCOPUS_ID:85007354148,10.1088/1367-2630/18/12/125008,2016,,Homann H.|Homann H.
SCOPUS_ID:85007410524,10.1016/j.cell.2016.11.002,2017,,Avolio F.|Courtney M.|Ben-Othman N.|Pfeifer A.|Druelle N.|Napolitano T.|Hadzic B.|Navarro-Sanz S.|Silvano S.|Record F.|Vieira A.|Al-Hasani K.|Collombat P.|Gjernes E.|Lacas-Gervais S.
SCOPUS_ID:85007545265,10.1016/S1169-8330(16)30252-6,2016,,Ambrosetti D.|Breuil V.|Pisani D.|Amri E.Z.
SCOPUS_ID:85007553486,10.1016/j.jsc.2016.12.001,2017,,Busé L.
SCOPUS_ID:85007578324,10.1162/NECO_a_00898,2017,,Cessac B.
SCOPUS_ID:85007579792,10.3847/1538-4357/833/2/159,2016,,Kovacevic M.|Aimuratov Y.|Ruffini R.
SCOPUS_ID:85007586390,10.1016/S1169-8330(16)30291-5,2016,,Breuil V.
SCOPUS_ID:85007618890,10.1016/S1169-8330(16)30485-9,2016,,Breuil V.
SCOPUS_ID:85008235641,10.1016/j.clnu.2016.12.008,2017,,Schneider S.M.
SCOPUS_ID:85008324875,10.1016/S0140-6736(16)32537-5,2017,,Hebuterne X.
SCOPUS_ID:85008388736,10.1097/MEJ.0000000000000446,2017,,Jeandel P.Y.
SCOPUS_ID:85008465361,10.3233/HSM-160872,2016,,Ep Sfar S.B.|Mtar K.
SCOPUS_ID:85008487928,10.1007/s13341-016-0681-5,2016,,Levraut J.
SCOPUS_ID:85008627350,10.1371/journal.pone.0169359,2017,,Roger P.M.|Demonchy E.|Risso K.|Marquette C.H.
SCOPUS_ID:85009062762,10.1016/j.rmcr.2016.11.016,2017,,Buscot M.
SCOPUS_ID:85009080464,10.1109/EMBC.2016.7591620,2016,,Belaoucha B.|Papadopoulo T.
SCOPUS_ID:85009090862,10.1371/journal.pbio.2000016,2016,,Robin J.D.
SCOPUS_ID:85009113882,10.2967/jnumed.116.184242,2017,,Gallamini A.
SCOPUS_ID:85009285149,10.4000/books.aaccademia.1992,2016,,Basile V.
SCOPUS_ID:85009354318,10.1159/000453587,2017,,Hebuterne X.|Marquette C.H.
SCOPUS_ID:85009494312,10.1016/j.csda.2016.10.018,2017,,Gauthier B.|Pronzato L.
SCOPUS_ID:85009739661,10.1007/s11548-016-1517-x,2017,Audigier C.|UCA (affiliation),Audigier C.|Delingette H.|Ayache N.
SCOPUS_ID:85009865296,10.1016/j.jcp.2017.01.006,2017,Heumann H.|UCA (affiliation),Heumann H.|Rapetti F.
SCOPUS_ID:85009961946,10.1080/13501763.2016.1268643,2018,,Meyer V.
SCOPUS_ID:85010427033,10.1016/j.jamda.2016.11.019,2017,,Franco A.
SCOPUS_ID:85010461181,10.1167/16.15.6,2016,,Faugeras O.|Kornprobst P.|Rankin J.
SCOPUS_ID:85010500625,10.1016/j.clnu.2016.12.027,2017,,Hébuterne X.|Schneider S.
SCOPUS_ID:85010715668,10.1016/bs.aecr.2016.10.004,2017,,Calcagno V.
SCOPUS_ID:85010733391,10.1016/j.clnu.2016.12.003,2017,,Guerin O.
SCOPUS_ID:85010735748,10.1007/s00414-016-1522-1,2017,Nogueira L.|UCA (affiliation),Nogueira L.|Ceinos R.|Rallon C.|Quatrehomme G.|Bertrand M.F.|Alunni V.
SCOPUS_ID:85010868105,10.1016/j.ijindorg.2016.12.002,2017,,Marty F.
SCOPUS_ID:85010868327,10.1038/bmt.2016.360,2017,,Roux C.|Rohrlich P.S.
SCOPUS_ID:85010905707,10.1186/s13550-016-0253-0,2017,,Darcourt J.
SCOPUS_ID:85010915243,10.1186/s40658-017-0175-6,2017,,Koulibaly P.M.
SCOPUS_ID:85010953215,10.3233/SW-160245,2017,,Villata S.|Cabrio E.
SCOPUS_ID:85010987031,10.57/s41253-016-0006-5,2016,,Ivaldi G.
SCOPUS_ID:85011298949,10.3847/2041-8213/835/1/L13,2017,,Lagadec E.|Lagadec E.
SCOPUS_ID:85011303912,10.3847/1538-4357/835/1/50,2017,,Schultheis M.
SCOPUS_ID:85011310961,10.1051/0004-6361/201629252,2017,,Morbidelli A.
SCOPUS_ID:85011344939,10.1007/978-3-319-52718-5_23,2017,,Cadour L.|Jia S.|Sermesant M.
SCOPUS_ID:85011409956,10.1016/j.purol.2016.12.008,2017,,Amiel J.|Durand M.|Haider R.|Bodokh Y.|Roustan F.R.|Mendel L.|Prader R.|Treacy P.J.|Regnier P.|Tibi B.|Chevallier D.
SCOPUS_ID:85011409962,10.1136/annrheumdis-2016-210282,2017,,Sacconi S.
SCOPUS_ID:85011545360,10.1007/s12232-017-0272-9,2017,Mirmahboub F.|UCA (affiliation),Mirmahboub F.
SCOPUS_ID:85011545458,10.3847/1538-4365/227/2/22,2016,,Dessart L.|Dessart L.
SCOPUS_ID:85011584245,10.1103/PhysRevLett.118.044102,2017,,Gustave F.|Barland S.
SCOPUS_ID:85011649941,10.1108/MF-07-2016-0205,2017,,Demaria S.
SCOPUS_ID:85011665631,10.1038/ajg.2016.541,2017,,Filippi J.
SCOPUS_ID:85011685227,10.1007/s00134-016-4665-0,2017,,Ichai C.
SCOPUS_ID:85011886959,10.1097/DAD.0000000000000831,2017,Perrin C.|UCA (affiliation),Perrin C.
SCOPUS_ID:85011954297,10.1016/j.heliyon.2017.e00245,2017,,Laffon M.|Vassallo M.|Harvey-Langton A.|Chanalet S.|Pradier C.|Dellamonica P.|Lebrun-Frenay C.|Carsenti H.|Ticchioni M.|Cottalorda J.|Durant J.
SCOPUS_ID:85011961725,10.1097/MD.0000000000005087,2016,,Roger P.M.|Oran N.|Prouvost-Keller B.|Demonchy E.|Risso K.|Ferrando S.|Naqvi A.|Sausse S.|Etienne C.|Wehrlen-Pugliese S.|Rosenthal E.|Pillet S.|Pradier C.|Dellamonica P.|Ceppi C.|Dunais B.|De Salvador F.G.|Cua E.|Mondain V.|Fuzibet J.G.|Cottalorda J.|Pugliese P.|Garraffo R.|Durant J.|Dellamonica P.|Perbost I.
SCOPUS_ID:85012005539,10.1002/aic.15604,2017,Mairet F.|UCA (affiliation),Mairet F.|Bernard O.
SCOPUS_ID:85012012694,10.1109/LSP.2016.2616890,2016,,Richard C.|Richard C.
SCOPUS_ID:85012055044,10.1051/0004-6361/201629129,2017,,Schultheis M.
SCOPUS_ID:85012055126,10.1038/srep42330,2017,,Pamplona D.|Cessac B.|Kornprobst P.
SCOPUS_ID:85012093994,10.1051/0004-6361/201629670,2017,,Bolin B.
SCOPUS_ID:85012195366,10.1007/s00428-017-2082-6,2017,Hofman P.|UCA (affiliation),Hofman P.
SCOPUS_ID:85012247166,10.1051/0004-6361/201628909,2017,,Sawant D.
SCOPUS_ID:85012878043,10.1016/j.douler.2017.01.007,2017,,Carles M.
SCOPUS_ID:85012887002,10.1016/j.clinph.2016.12.033,2017,,Thomas P.
SCOPUS_ID:85012912344,10.1051/0004-6361/201628911,2017,,Sawant D.
SCOPUS_ID:85012916426,10.1080/00934690.2016.1261584,2017,,Binder D.|Gourichon L.|Buchet L.|Zemour A.|Pradeau J.V.|Bonnardin S.|Sénépart I.|Sorin-Mazouni S.
SCOPUS_ID:85012920855,10.5005/jp-journals-10024-1928,2016,,Muller-Bolla M.
SCOPUS_ID:85012966915,10.1111/ner.12573,2017,,Lanteri-Minet M.|Fontaine D.
SCOPUS_ID:85012986161,10.1007/978-3-319-53354-4_8,2017,,Cabrio E.|Villata S.
SCOPUS_ID:85012995003,10.1007/s11084-016-9508-z,2017,,Miguel Y.
SCOPUS_ID:85013040654,10.1007/s11695-017-2600-2,2017,Schaaf C.|UCA (affiliation),Schaaf C.|Gugenheim J.
SCOPUS_ID:85013058463,10.1109/WI.2016.0079,2017,,Gandon F.|Monnin A.|Boyer R.|Corby O.
SCOPUS_ID:85013073555,10.1109/WI.2016.0104,2017,,Villata S.|Thanh N.L.|Tettamanzi A.|Othmane A.B.
SCOPUS_ID:85013115966,10.1016/j.jcp.2017.05.038,2017,,Nkonga B.
SCOPUS_ID:85013119738,10.1109/WI.2016.0049,2017,,Zucker C.F.
SCOPUS_ID:85013123723,10.1073/pnas.1612360114,2017,,Carre A.
SCOPUS_ID:85013169866,10.1126/sciadv.1601001,2016,,Libourel G.
SCOPUS_ID:85013179707,10.1016/j.dam.2017.01.030,2017,,Moataz F.Z.|Nisse N.
SCOPUS_ID:85013213265,10.1016/j.enpol.2017.01.046,2017,,Brea-Solís H.
SCOPUS_ID:85013360298,10.1109/TIP.2016.2627815,2017,,Ferrari A.|Ferrari A.|Ammanouil R.|Ammanouil R.|Richard C.|Richard C.
SCOPUS_ID:85013360332,10.1128/AEM.02617-16,2017,,Truong N.M.
SCOPUS_ID:85013389030,10.1016/j.neuroimage.2017.01.070,2018,Gallardo G.|UCA (affiliation),Gallardo G.|Deriche R.|Wassermann D.
SCOPUS_ID:85013756168,10.1016/j.mbs.2017.02.007,2017,,Lobry C.
SCOPUS_ID:85013835469,10.1097/MIB.0000000000001033,2017,,Hebuterne X.
SCOPUS_ID:85014079198,10.1016/j.jvs.2016.08.105,2017,,Sadaghianloo N.|Declemy S.
SCOPUS_ID:85014212904,10.1016/j.quascirev.2017.02.016,2017,,Audra P.
SCOPUS_ID:85014305707,10.1371/journal.pone.0173155,2017,,Gros O.|Dartron C.
SCOPUS_ID:85014416764,10.3389/fimmu.2017.00034,2017,,Marillet S.|Cazals F.
SCOPUS_ID:85014491927,10.1017/S0022377816000684,2016,Passot T.|Observatoire de la Côte d'Azur,Passot T.|Passot T.
SCOPUS_ID:85014554217,10.1093/jac/dkw369,2017,,Dellamonica P.
SCOPUS_ID:85014614460,10.1111/pcmr.12562,2017,,Mondot L.|Chassang M.|Montaudie H.|Boukari F.|Dugourd P.M.|Lacour J.P.|Passeron T.
SCOPUS_ID:85014737577,10.1093/mnras/stw2742,2017,,Rozelot J.P.|Rozelot J.P.
SCOPUS_ID:85014750674,10.1108/AAAJ-05-2014-1705,2017,Sandu R.|UCA (affiliation),Sandu R.
SCOPUS_ID:85014794027,10.1186/s13014-017-0789-9,2017,,Amiel J.|Durand M.|Chand M.E.|Hannoun-Lévi J.M.|Mbeutcha A.|Kee D.L.C.|Bondiau P.Y.|Chevallier D.
SCOPUS_ID:85014940174,10.1007/978-3-319-54717-6_9,2017,Razetti A.|UCA (affiliation),Razetti A.|Medioni C.|Besse F.
SCOPUS_ID:85014955691,10.1038/nrg.2017.7,2017,,Sultana T.|Cristofari G.
SCOPUS_ID:85015007258,10.1002/9781119332428.ch17,2016,Clerc M.|UCA (affiliation),Clerc M.
SCOPUS_ID:85015015314,10.1002/9781119332428.ch13,2016,,Clerc M.|Foy N.|Papadopoulo T.
SCOPUS_ID:85015022756,10.1002/9781119332428,2016,Clerc M.|UCA (affiliation),Clerc M.
SCOPUS_ID:85015033159,10.1016/j.jcf.2017.03.003,2017,,Leroy S.
SCOPUS_ID:85015131433,10.1681/ASN.2014111061,2016,,Zorzi K.|Benzaken S.|Esnault V.L.M.|Bernard G.|Payré C.|Lambeau G.|Seitz-Polski B.|Dolla G.|Birgy-Barelli E.|Polidori J.|Girard C.A.
SCOPUS_ID:85015146189,10.1007/s12553-016-0160-4,2017,,Gayraud N.T.H.
SCOPUS_ID:85015170167,10.1007/s00397-017-1005-4,2017,,Grasselli Y.|Meunier A.|Morini R.|Bossis G.|Volkova O.
SCOPUS_ID:85015211559,10.1080/0267257X.2017.1296480,2017,Cherrier H.|UCA (affiliation),Cherrier H.
SCOPUS_ID:85015619760,10.1007/s11695-017-2646-1,2017,,Amor I.B.|Petrucciani N.|Debs T.|Al Munifi A.|Piche T.|Gugenheim J.
SCOPUS_ID:85015656083,10.1007/s11123-017-0496-4,2017,Brea-Solis H.|UCA (affiliation),Brea-Solis H.
SCOPUS_ID:85015658633,10.1109/TRO.2017.2664888,2017,Merlet J.|UCA (affiliation),Merlet J.
SCOPUS_ID:85015702219,10.1007/s11695-017-2580-2,2017,,Petrucciani N.|Ben Amor I.|Vanbiervliet G.|Debs T.|Staccini A.M.|Gugenheim J.|Sejor E.
SCOPUS_ID:85015722336,10.1109/SMC.2016.7844670,2017,,Clerc M.
SCOPUS_ID:85015781866,10.1016/j.jhep.2017.02.012,2017,,Rosenthal E.
SCOPUS_ID:85015808904,10.1109/SMC.2016.7844725,2017,,Clerc M.|Gayraud N.T.H.|Foy N.
SCOPUS_ID:85015875252,10.1109/GLOCOMW.2016.7848854,2016,,Saucez D.|Sassatelli L.|Poliakov V.
SCOPUS_ID:85015960592,10.1007/s00191-017-0494-8,2017,,Gaffard J.L.
SCOPUS_ID:85015987604,10.1007/978-3-319-54190-7_12,2017,,Fernandez-Moral E.|Martins R.|Rives P.
SCOPUS_ID:85016010412,10.1109/ICITST.2016.7856670,2017,,Mykhailenko H.|Neglia G.|Huet F.
SCOPUS_ID:85016126887,10.22489/cinc.2016.199-342,2016,,Meste O.
SCOPUS_ID:85016192114,10.1109/PICMET.2016.7806666,2017,,Li B.
SCOPUS_ID:85016267140,10.1109/ISSCC.2017.7870383,2017,,Luxey C.|Bisognin A.
SCOPUS_ID:85016280441,10.3233/HSM-160876,2017,Mtar K.|UCA (affiliation),Mtar K.|Bannour S.
SCOPUS_ID:85016291496,10.1109/ACSSC.2016.7869515,2017,,Flamary R.|El Khalil Harrane I.|Richard C.
SCOPUS_ID:85016291708,10.1109/ACSSC.2016.7869604,2017,,Ferrari A.|Nassif R.|Richard C.
SCOPUS_ID:85016357608,10.1057/9780230305687,2016,,Nasica E.
SCOPUS_ID:85016419567,10.1111/cea.12864,2017,,Rekima A.|Turfkruyer M.|Verhasselt V.
SCOPUS_ID:85016427553,10.3928/01477447-20161202-05,2017,,Trojani C.|Boileau P.
SCOPUS_ID:85016428502,10.1016/j.nmni.2017.02.001,2017,,Montaudié H.|Lotte R.|Ruimy R.
SCOPUS_ID:85016506967,10.1016/j.nupar.2017.01.002,2017,,Testa J.
SCOPUS_ID:85016619632,10.1016/j.heliyon.2017.e00259,2017,,Laffon M.|Vassallo M.|Harvey-Langton A.|Chanalet S.|Pradier C.|Dellamonica P.|Lebrun-Frenay C.|Carsenti H.|Ticchioni M.|Cottalorda J.|Durant J.
SCOPUS_ID:85016718482,10.1002/asna.201713352,2017,,Maurogordato S.|Ricci M.|Ferraril C.|Benoist C.
SCOPUS_ID:85016747180,10.1016/j.cagd.2017.03.003,2017,Blidia A.|UCA (affiliation),Blidia A.|Mourrain B.
SCOPUS_ID:85016776852,10.1108/MF-06-2016-0178,2017,Pommet S.|UCA (affiliation),Pommet S.
SCOPUS_ID:85016994833,10.1127/njgpa/2017/0646,2017,,Delanoy G.
